Name,Price,Spread,RollLong,RollShort,PIP,PIPCost,MarginCost,Market,Multiplier,Commission,Symbol,Sector
KRUS,25.87,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Con
KRYS,72.72,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
KTB,42.80,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Con
KTOS,32.77,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ind
KURA,35.01,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
KVHI,14.47,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Tec
KW,17.85,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Rea
KWR,288.00,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Bas
KZR,6.14,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
LAD,390.85,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Con
LADR,10.18,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Rea
LANC,185.46,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Con
LAND,17.33,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Rea
LASR,35.51,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Tec
LAUR,14.55,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Con
LAWS,53.51,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ind
LBAI,14.98,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
LBC,10.26,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
LBRT,11.26,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ene
LC,13.34,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
LCI,6.67,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
LCII,150.84,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Con
LCNB,16.73,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
LCUT,14.31,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Con
LDL,33.61,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ind
LE,29.46,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Con
LEGH,16.75,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Con
LEVL,23.35,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
LFVN,10.12,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Con
LGIH,118.03,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Con
LGND,215.83,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
LHCG,204.32,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
LILA,11.61,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Com
LILAK,11.49,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Com
LIND,18.93,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Con
LIVN,69.73,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
LIVX,4.44,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Com
LJPC,7.51,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
LKFN,65.47,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
LL,30.32,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Con
LLNW,4.95,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Tec
LMAT,48.73,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
LMNR,16.25,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Con
LMNX,27.67,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
LNDC,12.01,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Con
LNN,158.59,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ind
LNTH,19.78,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
LOB,44.79,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
LOCO,20.83,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Con
LOGC,9.06,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
LORL,36.82,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Com
LOVE,53.26,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Con
LPG,13.90,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ene
LPSN,69.37,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Tec
LPX,41.73,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ind
LQDA,3.40,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
LQDT,16.99,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Con
LRN,28.16,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Con
LSCC,44.15,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Tec
LTC,41.20,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Rea
LTHM,22.21,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Bas
LTRPA,5.11,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Com
LXFR,18.41,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ind
LXP,11.08,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Rea
LXRX,8.61,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
LZB,41.10,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Con
MANT,88.71,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Tec
MATW,33.93,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ind
MATX,66.48,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ind
MAXR,53.52,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Tec
MBI,6.44,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
MBII,2.72,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Bas
MBIN,32.50,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
MBIO,4.77,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
MBUU,75.38,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Con
MBWM,29.71,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
MC,52.98,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
MCB,51.20,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
MCBC,8.56,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
MCFT,28.99,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Con
MCRB,28.43,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
MCRI,57.47,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Con
MCS,17.39,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Com
MDC,59.45,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Con
MDGL,125.20,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
MDP,23.86,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Com
MDRX,17.77,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
MEC,15.13,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ind
MED,261.40,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Con
MEDP,157.21,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
MEI,40.46,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Tec
MEIP,4.30,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
MESA,7.44,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ind
MFNC,13.11,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
MG,8.31,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ind
MGEE,65.16,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Uti
MGLN,93.44,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
MGNX,22.31,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
MGPI,67.03,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Con
MGRC,79.25,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ind
MGTA,10.52,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
MGTX,15.75,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
MGY,9.79,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ene
MHO,55.98,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Con
MIK,16.50,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Con
MIRM,21.92,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
MITK,16.80,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Tec
MLAB,278.96,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Tec
MLHR,38.78,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ind
MLI,38.57,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ind
MLP,12.69,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Rea
MLR,41.38,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Con
MMAC,23.53,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
MMI,38.95,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Rea
MMS,83.86,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ind
MMSI,59.62,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
MNKD,5.78,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
MNOV,6.60,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
MNR,18.11,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Rea
MNRL,14.80,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ene
MNRO,61.87,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Con
MNSB,19.00,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
#MOBL,7.04,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Tec
MOD,14.48,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Con
MODN,40.73,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Tec
MOFG,28.57,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
#MOG.A,80.84,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ind
MORF,39.30,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
MOV,23.84,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Con
MPAA,22.91,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Con
MPB,23.97,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
MPX,18.33,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Con
MRC,9.41,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ene
MRKR,3.04,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
MRLN,14.03,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
MRNS,15.00,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
MRSN,23.44,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
MRTN,17.37,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ind
MRTX,212.10,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
MSBI,21.67,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
MSEX,85.03,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Uti
MSGN,15.65,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Com
MSON,18.10,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
MSTR,1272.94,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Tec
MTDR,19.24,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ene
MTEM,13.07,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
MTH,88.05,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Con
MTOR,32.47,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Con
MTRN,70.93,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Bas
MTRX,12.61,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ene
MTSC,58.81,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Tec
MTSI,64.40,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Tec
MTW,15.42,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ind
MTX,70.04,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Bas
MTZ,84.45,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ind
MUSA,127.03,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Con
MVBF,23.57,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
MWA,12.77,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ind
MXL,32.86,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Tec
MYE,22.45,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Con
MYGN,28.72,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
MYRG,59.63,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ind
NAT,3.14,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ind
NATH,60.51,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Con
NATR,17.55,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Con
NAV,44.17,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ind
NBEV,4.18,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Con
NBHC,35.77,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
NBN,28.37,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
NBR,80.25,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ene
NBTB,35.63,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
NC,26.21,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ene
NCBS,73.49,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
NCMI,4.06,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Com
NDLS,9.36,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Con
NEO,57.31,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
NEOG,87.11,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
NERV,3.49,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
NESR,11.97,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ene
NEXT,2.51,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ene
NFBK,13.71,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
NG,9.62,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Bas
#NGHC,34.18,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
NGM,27.81,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
NGVC,16.22,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Con
NGVT,73.33,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Bas
NHC,67.37,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
NHI,68.91,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Rea
NJR,37.21,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Uti
NKSH,32.06,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
NMIH,22.96,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
NMRK,8.56,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Rea
NNBR,7.15,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ind
NNI,72.82,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
NODK,17.22,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
NOVA,53.44,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Tec
NOVT,140.59,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Tec
NP,56.75,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Bas
NPK,97.80,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ind
NPO,75.35,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ind
NPTN,12.73,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Tec
NR,2.90,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ene
NRC,52.32,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
NRIM,35.74,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
NSA,38.14,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Rea
NSIT,84.87,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Tec
NSP,87.42,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ind
NSSC,30.39,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ind
NSTG,77.48,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
NTB,33.24,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
NTCT,31.25,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Tec
NTGR,42.14,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Tec
NTLA,73.25,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
NTRA,119.04,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
NTUS,26.85,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
NUVA,58.37,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
NVAX,315.87,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
NVEC,66.82,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Tec
NVEE,98.82,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ind
NVRO,181.56,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
NVTA,52.60,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
NWBI,13.75,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
NWE,57.11,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Uti
NWFL,25.00,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
NWLI,201.74,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Fin
NWN,46.71,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Uti
NWPX,32.21,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ind
NX,24.77,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Ind
NXGN,20.90,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
NXRT,41.97,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Rea
NXTC,13.64,0.01,0,0,0.01,0.01,-50,0,-100,0.01,*-STK-SMART-USD!YAHOO:*,Hea
